,Datetime,Tweet Id,Text,Username
6357,2017-05-01 21:13:48+00:00,859153906932252675,#MannKiBaat #AusGP IS Says It Has Captured E. Afghan District From Taliban https://t.co/8EPsdV8GHF,ysshollywood
6358,2017-05-01 21:13:47+00:00,859153905229410304,#MannKiBaat #AusGP BBG Holds Panel on Media for World Press Freedom Day https://t.co/6ER0pbqB1n,ysshollywood
6359,2017-05-01 21:13:47+00:00,859153903308427265,#MannKiBaat #AusGP BBG Holds Panel on Media for World Press Freedom Day https://t.co/tVQH4WHQmA,ysshollywood
6360,2017-05-01 20:43:18+00:00,859146232832421888,"#MannKiBaat #AusGP Authorities: 1 Dead, Several Hurt in University of Texas Stabbings https://t.co/GFGp1Oj81k",ysshollywood
6361,2017-05-01 20:43:18+00:00,859146230605246465,#MannKiBaat #AusGP Embattled Islamic State in Mosul Turned Mosque into Graveyard https://t.co/WvWi6R0dVp,ysshollywood
6362,2017-05-01 20:43:17+00:00,859146228671664130,#MannKiBaat #AusGP New Oyster War: Rich Homeowners vs. Working-class Watermen https://t.co/OSL8lSboRC,ysshollywood
6363,2017-05-01 20:43:17+00:00,859146226872320000,"#MannKiBaat #AusGP On May Day, Sub-Saharan Workers Still Struggle https://t.co/jiouozK48w",ysshollywood
6364,2017-05-01 20:40:28+00:00,859145518240468992,To all the jawans we are working towards resolving the tension on the Kashmir border please join me on #MannKiBaat to hear more about it!,narendramodi255
6365,2017-05-01 20:19:50+00:00,859140324492550144,"#MannKiBaat

See here 😍❤️🎧👇
https://t.co/5zswvvsPtx https://t.co/gmbtBVm1iC",Nooly_41
6366,2017-05-01 20:12:38+00:00,859138515485032449,"बहुत हो चुकी #MannKiBaat अब वक्त आ गया पाकिस्तान से #GunKiBaat की जाये। 
#BadlaLo",Deep4IND
6367,2017-05-01 19:22:02+00:00,859125779703054336,#vegansaresoprettydamn #vegan #desivegan #GoVegan #MannKiBaat #incredibleindia #indiaonthego #india #BanMEATexport https://t.co/ansXLYE0ZI,kia_vegano
6368,2017-05-01 19:13:37+00:00,859123662586335233,#MannKiBaat #AusGP Trump’s First 100 Days: Weak Polls but Happy Supporters https://t.co/YgxMQS8xl0,ysshollywood
6369,2017-05-01 19:13:37+00:00,859123660573036546,#MannKiBaat #AusGP Trump’s First 100 Days: Weak Polls but Happy Supporters https://t.co/4laXgHwtfX,ysshollywood
6370,2017-05-01 19:13:36+00:00,859123659012747264,#MannKiBaat #AusGP Twitter and Bloomberg to Stream News https://t.co/SMNWq01f4u,ysshollywood
6371,2017-05-01 19:13:36+00:00,859123656529674240,#MannKiBaat #AusGP Twitter and Bloomberg to Stream News https://t.co/ndwY1pf7KO,ysshollywood
6372,2017-05-01 19:13:35+00:00,859123654994661387,"#MannKiBaat #AusGP May 1, 2017 https://t.co/qLdtWyUXfd",ysshollywood
6373,2017-05-01 19:13:35+00:00,859123653077815296,"#MannKiBaat #AusGP May 1, 2017 https://t.co/EVHbyXotM9",ysshollywood
6374,2017-05-01 19:13:34+00:00,859123650649370625,#MannKiBaat #AusGP Fed Likely to Leave Rates Alone but Signals More Hikes Coming https://t.co/tUCFHoXlpj,ysshollywood
6375,2017-05-01 19:07:44+00:00,859122182198181888,Unanimous with this Pic?? #BREAKING #IPL #IPL2017 #JUSTIN  #महिलाओं_के_मन_की_बात #जनपक्ष #लोकमंच #MannKiBaat #StandWithDasBolShevik https://t.co/hcW7Fe0E7Y,budhdhadev45
6376,2017-05-01 18:59:47+00:00,859120179103576065,"कब तक लगेंगे

शहीदों की चिताओं पर मेले

कोई तो #पाकिस्तान को पेले

#IndianArmy 
#ModiSpeaks 
#MannKiBaat 
#Baahubali2 
#FinishPakistan",BIGKING89
6377,2017-05-01 18:43:36+00:00,859116108523208704,#MannKiBaat #AusGP Trump Says He’d Be ‘Honored’ to Meet With North Korean Leader https://t.co/2XympN70By,ysshollywood
6378,2017-05-01 18:43:36+00:00,859116106346356741,#MannKiBaat #AusGP Showtime to Air Stone Interviews With Vladimir Putin https://t.co/igy8YPFu2C,ysshollywood
6379,2017-05-01 18:43:35+00:00,859116104505077761,#MannKiBaat #AusGP Trump’s First 100 Days: Weak Polls but Happy Supporters https://t.co/ZLveDOf1xw,ysshollywood
6380,2017-05-01 18:43:34+00:00,859116100432404480,"#MannKiBaat #AusGP Man Opens Fire at San Diego Pool Party; 1 Victim, Gunman Die https://t.co/FHMvLwc84k",ysshollywood
6381,2017-05-01 18:43:34+00:00,859116098704244737,#MannKiBaat #AusGP Africa 54 https://t.co/KaheMtLfnA,ysshollywood
6382,2017-05-01 18:43:33+00:00,859116095655092224,#MannKiBaat #AusGP Africa 54 https://t.co/nPSZ8Gbv2j,ysshollywood
6383,2017-05-01 18:40:27+00:00,859115315602632704,"@deepaksinghINC #MannKiBaat@annahazaresays @babaramdev @ArvindKejriwal  @thekiranbedi से आदमी को सीखना चाहिए, झूठ भी बोलो तो उद्देश्य बड़ा होना चाहिए।",ABHIST_32
6384,2017-05-01 18:40:01+00:00,859115205506121728,"In next #MannKiBaat, terror attack will be dragged until death by #KadiNinda.  #BadlaLo",ashudwive
6385,2017-05-01 18:38:07+00:00,859114728886476800,#BadlaLo #MannKiBaat 🤔🤔🤔 https://t.co/DdGuV01604,ashudwive
6386,2017-05-01 18:33:18+00:00,859113515545751552,"#MannKiBaat क्या मन की बात मन की बात आप के राज में 2014 से 2017 तक टोटल 107 जवान ने अपनी कुर्बानी दे दी ओर आप मन की बात कर रहे हो,",VickySi76780381
6387,2017-05-01 18:30:05+00:00,859112708607803393,#MannKiBaat separate passport verification officers force can be created for pspt verification process instead of local police  @mygovindia,akhilpandey123
6388,2017-05-01 18:20:18+00:00,859110244592504835,"@narendramodi Thnx 4 highlightng.We alwys provde food 4 birds&amp; cats in d mrng,&amp; a pot of water outside in summr.#MannKiBaat#water#animalbird",BipanchiB
6389,2017-05-01 18:12:55+00:00,859108387648294920,"#MannKiBaat @narendramodi
I know sir you aren't DM but still taging you @manoharparrikar bcz current DM is not working properly #BadalaLo https://t.co/9pwKEMDBAw",TweetofHardik
6390,2017-05-01 18:12:44+00:00,859108339132837889,"""#NewIndia का हमारा विचार है
देश में #VIP - Very important person की जगह #EPI - Every Person is Important  का महत्व बढ़े""
PM in #MannKiBaat https://t.co/E6OeIKMFA5",Kunjbihari_KBC
6391,2017-05-01 18:11:35+00:00,859108049243525126,Pak still a MFN is a mystery. @PMOIndia does not even talk about it. May be there are listening to #barbaricpak 's #MannKiBaat https://t.co/hLwddwU6zW,terrifictons
6392,2017-05-01 17:56:39+00:00,859104294435520513,#MannKiBaat https://t.co/5ToPTUC5U4,AsjustforuAvi
6393,2017-05-01 17:55:49+00:00,859104084330151937,#MannKiBaat https://t.co/mOLnugyCYS,AsjustforuAvi
6394,2017-05-01 17:55:13+00:00,859103932630650880,#MannKiBaat https://t.co/yyM4FsB5qB,AsjustforuAvi
6395,2017-05-01 17:53:41+00:00,859103546087796736,#MannKiBaat https://t.co/CVCt2QDwQm,AsjustforuAvi
6396,2017-05-01 17:52:59+00:00,859103371864801281,#MannKiBaat https://t.co/W6ydeDbdKK,AsjustforuAvi
6397,2017-05-01 17:42:41+00:00,859100778543427585,@sudhirchaudhary #badlolo It's time to revenge and serious action against Paki @Narendramodi_PM  sir 🙏 Pls listen to ppl #MannKiBaat,RamaYeturi
6398,2017-05-01 17:40:23+00:00,859100199830016002,#MannKiBaat,utpolkrboro
6399,2017-05-01 17:38:14+00:00,859099659138195456,#MannKiBaat #AusGP US Federal Budget Deal Would Spare Arts Agencies https://t.co/UUKuYtSPRW,ysshollywood
6400,2017-05-01 17:38:14+00:00,859099656613134336,#MannKiBaat #AusGP US Issues New Fraud-proof Green Cards https://t.co/RYmV2Fbj8I,ysshollywood
6401,2017-05-01 17:38:13+00:00,859099654830649344,#MannKiBaat #AusGP Illegal Hunters Kill 2 Liberia Forestry Staff After Arrests https://t.co/MJyPYiS2SM,ysshollywood
6402,2017-05-01 17:38:13+00:00,859099652729307139,#MannKiBaat #AusGP HRW: Syria Used Nerve Gas in 4 Recent Attacks https://t.co/fOMfRDk2JZ,ysshollywood
6403,2017-05-01 17:32:33+00:00,859098226431062016,"#MannKiBaat #EveryoneVIPinNewIndia 

Biggest barrier for MSMEs is #RedCarpet. Govt partnering with giants to help startups is a stupid idea.",bholeykifauj1
6404,2017-05-01 17:25:25+00:00,859096432388820992,"#MannKiBaat @PMOIndia @narendramodi 

UNEMPLOYMENT

Entrepreneurship, the only savior, is dying too because of the red carpet culture.",shaantidoot
6405,2017-05-01 17:21:55+00:00,859095550637084673,"After PM Modi’s humanitarian #MannKiBaat request, Akshay Kumar shares video of daughter offering milk to cat. #Watch https://t.co/O2vkNQtECn",Mayurmatam
6406,2017-05-01 17:18:15+00:00,859094630322798593,"Don't politicise triple talaq,Muslim intellectuals should come forward to abolish it,appeals PM Modi on #MannKiBaat. https://t.co/2tQC3ZLjOK",Mayurmatam
6407,2017-05-01 17:16:56+00:00,859094299006423040,"In new India, we will have 'EPI culture' not 'VIP culture', shares PM @narendramodi  in #MannKiBaat https://t.co/JpeGeTZGY5
@nanditathhakur",Mayurmatam
6408,2017-05-01 17:11:01+00:00,859092808669556737,"मोदी जी का दिल से शुक्रिया जिन्होंने #MannKiBaat में बता दिया, कि गर्मी आ गईं, वरना लोग पता नही कब तक रजाई में लिपटे चूल्हे के आगे बैठे रहते",samikhan7342
6409,2017-05-01 17:02:43+00:00,859090718937169920,"मोदीजी देश की जनता की भी #MannKiBaat सुन लीजिऐ....मानवाधिकार को घुसाओ..वामपंथियों के पिछवाड़े..सेना को अब दीजिऐ खुली छूट!
#BadlaLo",jat_ra
6410,2017-05-01 17:00:00+00:00,859090036222021632,"गरमी बहुत पड़ रही है साहब 
अपने सर पे पानी मार के रखें। भूसा बहुत तेज़ आग पकड़ता है।
#MannKiBaat ☠️",NoorAlam938
6411,2017-05-01 16:46:05+00:00,859086535425183749,A vry small effort by my team to fill this pond by water for drinking 2 thirsty animals &amp; cntinued last 70 hrs #MannKiBaat @narendramodi sir https://t.co/t4sdsZzVZ8,nareshtanwar_
6412,2017-05-01 16:38:18+00:00,859084575754072065,#MannKiBaat #AusGP Trump Wonders Why US Civil War Occurred https://t.co/rxddtotNwC,ysshollywood
6413,2017-05-01 16:38:18+00:00,859084574177058820,#MannKiBaat #AusGP Iran Acknowledges Discussing Detained Dual Nationals with US https://t.co/8WhtnS8BQ4,ysshollywood
6414,2017-05-01 16:38:17+00:00,859084572600016897,#MannKiBaat #AusGP Facebook Sought to Target Troubled Teens with Ads https://t.co/RRQlnUOqXt,ysshollywood
6415,2017-05-01 16:38:17+00:00,859084570989400065,#MannKiBaat #AusGP Trump Directs Americans to Note ‘Loyalty Day’ https://t.co/GSiRfrBLNK,ysshollywood
6416,2017-05-01 16:38:16+00:00,859084568812556293,"#MannKiBaat #AusGP India Alleges 2 Soldiers Killed, Mutilated by Pakistani Forces in Kashmir https://t.co/r1BQ2W3Efg",ysshollywood
6417,2017-05-01 16:38:16+00:00,859084567092895744,"#MannKiBaat #AusGP Magnitude-6.2 Earthquake Rattles Corner of Canada, Alaska https://t.co/Hhxf6bYA6n",ysshollywood
6418,2017-05-01 16:38:16+00:00,859084565557776384,#MannKiBaat #AusGP Pakistan Spy Chief to Visit Afghanistan https://t.co/2T3XVNamp6,ysshollywood
6419,2017-05-01 16:38:15+00:00,859084563980705792,#MannKiBaat #AusGP Advance Team of UN Peacekeepers Arrives in South Sudan https://t.co/9CuvufNroB,ysshollywood
6420,2017-05-01 16:38:15+00:00,859084562269437952,#MannKiBaat #AusGP Advance Team of UN Peacekeepers Arrives in South Sudan https://t.co/4NoKH0FXnT,ysshollywood
6421,2017-05-01 16:38:14+00:00,859084560176472064,#MannKiBaat #AusGP Deadline Looms on TV and Film Writers Contract Negotiations https://t.co/KOiQXjLgdT,ysshollywood
6422,2017-05-01 16:30:33+00:00,859082624513474560,More than @narendramodi #MannKiBaat  India's self respect is more important . https://t.co/4uuqIsmO8Z,sharsanj
6423,2017-05-01 16:21:27+00:00,859080335967047680,"@narendramodi in the border Pakistan killing our soldiers, here you are talking about digitalization and cashless transaction! #MannKiBaat",arunananth
6424,2017-05-01 16:19:24+00:00,859079819622924288,#BadlaLo Enough of #KadiNinda ..let #SabkaSaathSabkaVikas take a backseat..ab hamari #MannKiBaat suno @narendramodi  #BadlaLo,Pronamotweets
6425,2017-05-01 16:19:01+00:00,859079720775897088,"@narendramodi #MannKiBaat #KrishnaGhati shld about hearing people out, not only your Mann but hear people's Mann.",Vivekvarya25
6426,2017-05-01 16:15:44+00:00,859078894606876672,"@tourismgoi #MannKiBaat UNESCO World Heritage Site, Mahabalipuram. https://t.co/ruPSxlUlMj",Risshiraj1975
6427,2017-05-01 16:13:55+00:00,859078437478203392,#MannKiBaat #AusGP Mass Eviction in Lebanon Buries Refugees in Debt https://t.co/TfKNhBSVSc,ysshollywood
6428,2017-05-01 16:13:54+00:00,859078435007868928,#MannKiBaat #AusGP Humanitarian Crisis Deepens in CAR Amid Resurging Violence https://t.co/4Hfm8P6M5F,ysshollywood
6429,2017-05-01 16:13:20+00:00,859078290782408704,Sir @narendramodi अब अगर #MannKiBaat हो गयी हो तो पाकिस्तान के साथ गन की बात भी हो जाए। #Kashmir #PakistanArmy Kulgam में ठीक नहीं हुआ।,TheVivekSharma
6430,2017-05-01 16:13:17+00:00,859078278446895104,#MannKiBaat modi ji homoeopathy me bare me bhi kuch sochiye eski bhi vacancy nikalegi ya hamari age samapt hone me bad aayegi,DrSankrit
6431,2017-05-01 16:10:06+00:00,859077480145145856,"#MannKiBaat pakistan ka kuch karo,jo saheed huye h unka kuch mulya h ya nhi",Mahipal98765
6432,2017-05-01 15:57:46+00:00,859074373126377473,Appreciate Jabalpur's Shiva Choubey thought on #VIPCulture in #MannKiBaat. Youth is future of India &amp; needs to participate in policy making. https://t.co/5nrqfWeTvx,BeingAaryan_
6433,2017-05-01 15:55:31+00:00,859073806895271938,"बिना विवाह विच्छेदन के ही
44 साल से पत्नी से
अलग रहने की सुविधा होती तो 
#TripleTalaq क्या मैं तो #100Talaq 
पर चर्चा करता #MannKiBaat",TheAbdulQuddus
6434,2017-05-01 15:52:59+00:00,859073172674678784,I urge my young friends to get more and more people of the BHIM App during these holidays: PM @narendramodi #MannKiBaat https://t.co/ejKqjjMvnd,PiyushPatelBJP
6435,2017-05-01 15:50:58+00:00,859072662227767296,"@narendramodi If 56inch chati @narendramodi was PM of India,GOI would hav givn strong answers to PAK,but current PM is busy with #MannKiBaat no KamKiBaat",archansr
6436,2017-05-01 15:47:05+00:00,859071684447420416,प्रिय प्रधानमंत्री #मोदीजी अगले #MannKiBaat में #KulgamAttack की #KadiNinda जरूर कीजिएगा.... #Poonch,antimvakya
6437,2017-05-01 15:45:47+00:00,859071359544025094,"बहुत हो चुकी #MannKiBaat, #FunKiBaat अब तो करनी होगी सिर्फ और सिर्फ #Gun_Ki_Baat

#Badlalo #barbaricpak",amitrao143
6438,2017-05-01 15:44:20+00:00,859070994379456512,"#MannKiBaat: PM @narendramodi tells youth to gain new experiences, think out of the box  https://t.co/wnMiDTURz6via NMApp https://t.co/0gBaRc60GG",narendramodi_in
6439,2017-05-01 15:44:06+00:00,859070935311065088,"@narendramodi @mlkhattar On this labour day started my fellow workers day with yoga.
#newindia #MannKiBaat https://t.co/xgLpmohkZ5",bhavenderr
6440,2017-05-01 15:26:20+00:00,859066462593593344,#BadlaLo @smritiirani @girirajsinghbjp @sambitswaraj घर मे पानी है तो चुलू मे लेकर डूब मरो. नही है तो छत पर जरूर मील जाऐगा #MannKiBaat,sureshsaraswat9
6441,2017-05-01 15:21:35+00:00,859065270656278528,@RealArnabG #MannKiBaat को बुदजील एक्शन टीम ने ज्यादा सीरियस ले लिया और अपना समर वैक्शन बना के चले गए हम इसकी कड़ी निंदा करते है @BJP4India,pushprajgharwal
6442,2017-05-01 15:19:22+00:00,859064712461340672,உப்புமா சாப்பிடுவது 😭😭😭😭😭 இருட்டறையில் கத்தி முனையில் விஜய் படம் பார்ப்பதற்கு நிகர். #MannKiBaat,agizo_jay
6443,2017-05-01 14:59:20+00:00,859059669540544512,"அன்பின் இனிய குடிகார பெருமக்கழே!! சென்னையில் Non-smoking pub எங்குள்ளது. 
#VerifiedRequest #MannKiBaat",agizo_jay
6444,2017-05-01 14:47:02+00:00,859056576262541312,#MannKiBaat sirf aur sirf @narendramodi karenge baaqi tamam hindustaani bas sune samjhe. Offender ll be executed by #RSS#BJP#ABVP#BD#SENAs,iMShamsBaig
6445,2017-05-01 14:47:02+00:00,859056575624863744,"Climate change and sparrows: PM @narendramodi 's #MannKiBaat  was all about the environment

https://t.co/JQvr76eMEd

via NMApp https://t.co/eYBEDq7JH8",iam_manojgoenka
6446,2017-05-01 14:46:55+00:00,859056544410853376,Modi g i want army training to only kill terrosists (paki) Ready to devote my self for MERABHARAT #IndoPak #incredibleindia #MannKiBaat,Pankaj89161348
6447,2017-05-01 14:45:44+00:00,859056248183848960,"@narendramodi  tells youth to gain new experiences, think out of the box #MannKiBaat 
https://t.co/RARGQ8yOHH

via NMApp https://t.co/OzTeXXi2ZZ",iam_manojgoenka
6448,2017-05-01 14:44:51+00:00,859056023717515264,@SitaramYechury #MannKiBaat  ye hai !!we dont have Capable one !! we r shiting 1 to other for hiding our failure #BJPfails,humanityfohuman
6449,2017-05-01 14:43:43+00:00,859055737733074944,After Red beacon removal get rid of VIP lounges on airport &amp; rly stations @sureshpprabhu @PMOIndia #MannKiBaat #vipculture @Ashok_Gajapathi,mundhada
6450,2017-05-01 14:42:02+00:00,859055316541091840,"Narendra Modi tells youth to gain new experiences, think out of the box
https://t.co/Sb0LWTX0s4
 #MannKiBaat 
via NMApp https://t.co/ewqN7CZciy",TeamGujarat
6451,2017-05-01 14:40:30+00:00,859054931118108672,"Narendra Modi tells youth to gain new experiences, think out of the box
https://t.co/yawwmjg9LU

via NMApp #MannKiBaat https://t.co/Lsm4YpUl0q",iPurohitHarshal
6452,2017-05-01 14:39:51+00:00,859054768639049728,"समाज के उन लोगों के पास पहुंचिए जिनके पास ऐसा अवसर नहीं है और जो आपने सीखा है, बिना पैसे लिये उनको सिखाइए : पीएम #MannKiBaat",rajeshmodimodi
6453,2017-05-01 14:33:32+00:00,859053176594550785,#MannKiBaat #AusGP CIA Chief in South Korea for Talks on Nuclear Threat Posed by North https://t.co/M3jfVt3HMQ,ysshollywood
6454,2017-05-01 14:33:31+00:00,859053173977358340,#MannKiBaat #AusGP SpaceX Launches Secret Spy Satellite https://t.co/xwozbdCyZi,ysshollywood
6455,2017-05-01 14:33:31+00:00,859053170881953792,#MannKiBaat #AusGP SpaceX Launches Secret Spy Satellite https://t.co/5Nw0v2r0qm,ysshollywood
6456,2017-05-01 14:33:30+00:00,859053168608649216,#MannKiBaat #AusGP SpaceX Launches Secret Spy Satellite https://t.co/Gk0fmGPfzC,ysshollywood
6457,2017-05-01 14:33:29+00:00,859053166373068800,#MannKiBaat #AusGP Global May Day Protests https://t.co/eRWrkwndI9,ysshollywood
6458,2017-05-01 14:33:29+00:00,859053164426932226,#MannKiBaat #AusGP Global May Day Protests https://t.co/Rj6zpEJ9qy,ysshollywood
6459,2017-05-01 14:33:28+00:00,859053162082258946,#MannKiBaat #AusGP Global May Day Protests https://t.co/hifWSZWrG0,ysshollywood
6460,2017-05-01 14:29:45+00:00,859052226995736576,#MannKiBaat 🙏🙏 #Baahubali2TheConclusion #SSrajamouli #prabhas 🎊🎀 https://t.co/eNiUzpy45Y,anwesha_0801
6461,2017-05-01 14:24:58+00:00,859051022542622721,Okk. Gujarat's #MannKiBaat is Congress Mukt Gujarat !! Please make it happen Rahul Gandhi ji !! https://t.co/SbB5W3jCIt,bhs7rocks
6462,2017-05-01 14:20:00+00:00,859049772828606464,"After #PM Modi’s humanitarian #MannKiBaat request, Akshay Kumar shares video of daughter offering milk to cat 
https://t.co/xwIl5DwKL4",brainy_indian
6463,2017-05-01 14:15:25+00:00,859048616542994433,"Unfortunately, your party is still trying to figure out your #MannKiBaat . ROFL. https://t.co/3m4GBahgCV",justnlawless
6464,2017-05-01 14:12:20+00:00,859047843541250048,"@narendramodi एक बेहद जरूरी सन्देश देता यह फोटो 
आने वाले महीनों में वृक्षारोपण चर्चा का महत्वपूर्ण विषय होना ही चाहिए #MannKiBaat https://t.co/IbSi8I8dnd",sktBARMER
6465,2017-05-01 14:08:31+00:00,859046883041439745,@ZeeNewsHindi @sardanarohit @narendramodi जी अब भारत में काफी करली #MannKiBaat अब शहीदों के मन की बात सुनकर पाकिस्तान से अब युद्ध की बात करलो। उसको अब उसकी औकाद दिखा दो,mahindrbahubali
6466,2017-05-01 13:58:31+00:00,859044364210900992,#MannKiBaat #AusGP Afghan Losses ‘Shockingly High’ as Taliban Gain Ground https://t.co/lEoINW8oZC,ysshollywood
6467,2017-05-01 13:58:30+00:00,859044361870467073,#MannKiBaat #AusGP Afghan Losses ‘Shockingly High’ as Taliban Gain Ground https://t.co/nYN7Bmq8yh,ysshollywood
6468,2017-05-01 13:58:30+00:00,859044359781703683,#MannKiBaat #AusGP UN Economic Commission Sees Trade Protectionism as Threat to Growth https://t.co/leYCs4Z1O9,ysshollywood
6469,2017-05-01 13:58:29+00:00,859044357290307587,#MannKiBaat #AusGP Mass Eviction in Lebanon Buries Refugees in Debt https://t.co/o1y1FuHTHQ,ysshollywood
6470,2017-05-01 13:55:28+00:00,859043599069196288,#MannKiBaat : https://t.co/zJiieyITyS,webhu_ti
6471,2017-05-01 13:47:52+00:00,859041682691678208,@PTI_News @OfficeOfRG u shd clear ur concept that after listening people's #MannKiBaat @narendramodi speaks his #MannKiBaat,sikandarbjp
6472,2017-05-01 13:47:29+00:00,859041588399542276,#MannKiBaat @OfficeOfRG @PTI_News So sad you are losing it there too!!! 😔 😔 😔 https://t.co/6Jzbfos4AN,shekarsugadev
6473,2017-05-01 13:46:24+00:00,859041313752326144,"Instead of telling our #MannKiBaat, our govt will try to understand your Mann ki Baat: #RahulGandhi at a poll rall… https://t.co/NeRe7yMFTt",dishanksharma05
6474,2017-05-01 13:45:42+00:00,859041138530975744,"Instead of telling our #MannKiBaat, our govt will try to understand your Mann ki Baat: #RahulGandhi at a poll rall… https://t.co/LS66631GwX",epatrakaar
6475,2017-05-01 13:44:06+00:00,859040736507039744,"Instead of telling our #MannKiBaat, our govt will try to understand your Mann ki Baat: #RahulGandhi at a poll rall… https://t.co/0A79IhWDAp",shankey3007
6476,2017-05-01 13:43:51+00:00,859040672065703936,"Instead of telling our #MannKiBaat, our govt will try to understand your Mann ki Baat: #RahulGandhi at a poll rally in #Gujarat",indiatvnews
6477,2017-05-01 13:41:34+00:00,859040097563443201,"Instead of telling our #MannKiBaat, our govt will try to understand your Mann ki Baat: #RahulGandhi at a poll rally in #Gujarat https://t.co/0YSlH6xeo9",PTI_News
6478,2017-05-01 13:40:27+00:00,859039819778883586,#MannKiBaat https://t.co/j2UXJZTl13,humanityfohuman
6479,2017-05-01 13:37:18+00:00,859039027088982016,"If you arw now done with your #MannKiBaat then plz announce a session for gun ki baat with pakis @narendramodi 
#BadlaLo",awnishbaria
6480,2017-05-01 13:30:24+00:00,859037288294166529,@narendramodi Please take to Israel way of handling this PAK crisis.As you mentioned #MannKiBaat about EPI every army man's life is imprtant,AnuShankar08
6481,2017-05-01 13:20:49+00:00,859034878909837312,@sush091979 @narendramodi Soldiers are bleeding because of spineless political policies.No political will to solve the real issues. Bs kro #mannkibaat kro #kaamkibaat,sharma_Dr_11
6482,2017-05-01 13:19:02+00:00,859034429934751745,"New India is not about VIP. It is about EPI- every person is important. #MannKiBaat

How can we allow govt to lie like this?

#Hypocrisy https://t.co/eHpcx0V7sh",LegalKant
6483,2017-05-01 13:18:30+00:00,859034293355528193,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/KKNrT0h8zl,m_gidwani
6484,2017-05-01 13:18:18+00:00,859034241920753665,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/ADGOWc11YT,m_gidwani
6485,2017-05-01 13:18:05+00:00,859034189685022720,"@SadhviNiranjan लोगो की दिल की बात 
बनता है पीएम मोदी के मन की बात #MannKiBaat https://t.co/JLFjaZI69J",sharmaamit2108
6486,2017-05-01 13:17:53+00:00,859034138354962433,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/I6zZmwx8Yg,m_gidwani
6487,2017-05-01 13:17:33+00:00,859034056079450112,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/DLcTB0eSRi,m_gidwani
6488,2017-05-01 13:17:22+00:00,859034008293855232,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/hb5UxoaHtk,m_gidwani
6489,2017-05-01 13:17:12+00:00,859033968989020160,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/tl80fXNo7Q,m_gidwani
6490,2017-05-01 13:17:00+00:00,859033917407469570,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/gIYdAOQ7Wp,m_gidwani
6491,2017-05-01 13:16:50+00:00,859033873253978112,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/JsWqqBcHR8,m_gidwani
6492,2017-05-01 13:16:37+00:00,859033819885600768,"2015-2016 me 235 jawan shahid ... #incredibleindia 
MODI JI we want one more surgical strike .#IndoPak #MannKiBaat",Pankaj89161348
6493,2017-05-01 13:14:46+00:00,859033355228028928,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/QiVFMOWQQP,m_gidwani
6494,2017-05-01 13:14:19+00:00,859033243332427777,"@PMOIndia @narendramodi @HMOIndia : क्या कहेंगे ऐसे इंसान को और ऐसे धर्म के लिए ? 
ऐसे लोग ही अलगाववाद की नीव है !! #MannKiBaat 
#JaiHind https://t.co/Qb7HVwwwF1",iabhishektyagi
6495,2017-05-01 13:12:09+00:00,859032697032892418,"प्रधानमंत्री श्री @narendramodi की 'मन की बात' के मुख्य बिंदु, 30 अप्रैल 2017 - https://t.co/hMEI6oCcIb #MannKiBaat https://t.co/TnZ4WxF5c6",kishanladdhabjp
6496,2017-05-01 13:08:55+00:00,859031880783470592,#MannKiBaat @PMOIndia @PrakashJavdekar #PrivateSchoolFeeHikeAtrocity @CNNnews18 @CNNnews18 @ndtv @ANI_news @PTI_News #SchoolFeeLoot https://t.co/OtCAdrd7ys,m_gidwani
